Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,Tumor Volume (mm3) Change,Initial Tumor Volume (mm3),Tumor Volume % Reduction
n763,Placebo,Female,16,25,25,53.40587053,2,8.405870530000001,45.0,18.67971228888889
n763,Placebo,Female,16,25,30,55.41365961,3,10.413659610000003,45.0,23.14146580000001
n763,Placebo,Female,16,25,35,57.38241296,3,12.382412960000003,45.0,27.51647324444445
n763,Placebo,Female,16,25,40,58.01114583,4,13.011145829999997,45.0,28.91365739999999
n923,Ketapril,Male,19,30,0,45.0,0,0.0,45.0,0.0
n923,Ketapril,Male,19,30,5,45.82488099,0,0.8248809899999969,45.0,1.83306886666666
n923,Ketapril,Male,19,30,10,48.79194986,1,3.7919498600000026,45.0,8.426555244444451
n923,Ketapril,Male,19,30,15,51.73870623,1,6.738706229999998,45.0,14.974902733333328
n923,Ketapril,Male,19,30,20,52.59920611,1,7.599206109999997,45.0,16.887124688888882
n923,Ketapril,Male,19,30,25,56.85546498,2,11.85546498,45.0,26.345477733333333
n923,Ketapril,Male,19,30,30,59.63256052,3,14.632560519999998,45.0,32.516801155555555
n923,Ketapril,Male,19,30,35,60.35629432,3,15.356294320000003,45.0,34.125098488888895
n923,Ketapril,Male,19,30,40,66.22960554,3,21.229605539999994,45.0,47.17690119999999
n967,Zoniferol,Male,11,27,0,45.0,0,0.0,45.0,0.0
n967,Zoniferol,Male,11,27,5,46.07719173,1,1.0771917300000027,45.0,2.3937594000000058
n967,Zoniferol,Male,11,27,10,47.47172327,1,2.4717232699999983,45.0,5.4927183777777735
n967,Zoniferol,Male,11,27,15,49.82500362,1,4.825003619999997,45.0,10.72223026666666
o287,Ceftamin,Male,2,28,0,45.0,0,0.0,45.0,0.0
o287,Ceftamin,Male,2,28,5,45.58680362,0,0.5868036199999977,45.0,1.3040080444444395
o287,Ceftamin,Male,2,28,10,47.36020084,1,2.3602008399999974,45.0,5.24489075555555
o287,Ceftamin,Male,2,28,15,48.67945261,1,3.6794526099999985,45.0,8.176561355555553
o287,Ceftamin,Male,2,28,20,50.85614078,2,5.856140779999997,45.0,13.01364617777777
o287,Ceftamin,Male,2,28,25,52.06848642,3,7.068486419999999,45.0,15.7077476
o287,Ceftamin,Male,2,28,30,54.50300122,3,9.503001220000002,45.0,21.117780488888894
o287,Ceftamin,Male,2,28,35,55.11829029,4,10.118290289999997,45.0,22.485089533333326
o287,Ceftamin,Male,2,28,40,57.1971929,4,12.197192899999997,45.0,27.104873111111104
o287,Ceftamin,Male,2,28,45,59.74190064,4,14.741900639999997,45.0,32.7597792
o302,Placebo,Female,2,29,0,45.0,0,0.0,45.0,0.0
o302,Placebo,Female,2,29,5,48.93701188,0,3.93701188,45.0,8.74891528888889
o302,Placebo,Female,2,29,10,49.70144989,0,4.701449889999999,45.0,10.447666422222222
o302,Placebo,Female,2,29,15,51.38148886,0,6.3814888599999975,45.0,14.18108635555555
o302,Placebo,Female,2,29,20,56.17761143,0,11.177611429999999,45.0,24.83913651111111
o302,Placebo,Female,2,29,25,60.51710253,0,15.517102530000003,45.0,34.48245006666667
o302,Placebo,Female,2,29,30,62.03059364,1,17.03059364,45.0,37.84576364444444
o331,Ketapril,Male,24,30,0,45.0,0,0.0,45.0,0.0
o331,Ketapril,Male,24,30,5,47.05966408,1,2.0596640799999975,45.0,4.577031288888883
o331,Ketapril,Male,24,30,10,50.12845481,1,5.128454810000001,45.0,11.396566244444447
o331,Ketapril,Male,24,30,15,54.78976769,1,9.789767689999998,45.0,21.75503931111111
o331,Ketapril,Male,24,30,20,58.96572043,1,13.965720429999998,45.0,31.034934288888884
o331,Ketapril,Male,24,30,25,61.10230575,1,16.10230575,45.0,35.78290166666667
o331,Ketapril,Male,24,30,30,66.33066347,1,21.330663470000005,45.0,47.40147437777779
o331,Ketapril,Male,24,30,35,70.12623754,2,25.126237540000005,45.0,55.83608342222224
o331,Ketapril,Male,24,30,40,71.44774251,3,26.447742509999998,45.0,58.772761133333326
o331,Ketapril,Male,24,30,45,78.56701362,4,33.56701362,45.0,74.59336359999999
o523,Propriva,Female,6,25,0,45.0,0,0.0,45.0,0.0
o523,Propriva,Female,6,25,5,45.54470008,0,0.5447000799999984,45.0,1.2104446222222187
o523,Propriva,Female,6,25,10,47.0810859,1,2.081085899999998,45.0,4.6246353333333285
o562,Propriva,Female,4,25,0,45.0,0,0.0,45.0,0.0
o562,Propriva,Female,4,25,5,46.51495016,1,1.514950159999998,45.0,3.366555911111106
o562,Propriva,Female,4,25,10,47.14767002,1,2.1476700199999996,45.0,4.772600044444443
o562,Propriva,Female,4,25,15,51.50508551,1,6.505085510000001,45.0,14.45574557777778
o562,Propriva,Female,4,25,20,53.61686347,1,8.616863469999998,45.0,19.148585488888887
o562,Propriva,Female,4,25,25,54.74273316,1,9.74273316,45.0,21.650518133333335
o562,Propriva,Female,4,25,30,59.65352453,1,14.653524529999999,45.0,32.56338784444444
o562,Propriva,Female,4,25,35,65.36076742,1,20.360767420000002,45.0,45.24614982222223
o562,Propriva,Female,4,25,40,71.17246321,1,26.172463210000004,45.0,58.16102935555556
o562,Propriva,Female,4,25,45,72.45542116,2,27.45542116,45.0,61.01204702222223
o725,Naftisol,Male,4,26,0,45.0,0,0.0,45.0,0.0
o725,Naftisol,Male,4,26,5,46.88982098,0,1.8898209800000032,45.0,4.199602177777785
o725,Naftisol,Male,4,26,10,48.199452,0,3.199452000000001,45.0,7.109893333333335
o725,Naftisol,Male,4,26,15,50.01507902,1,5.015079020000002,45.0,11.144620044444448
o795,Placebo,Female,20,26,0,45.0,0,0.0,45.0,0.0
o795,Placebo,Female,20,26,5,46.76092721,1,1.7609272099999984,45.0,3.9131715777777742
o795,Placebo,Female,20,26,10,51.1237037,1,6.1237037,45.0,13.608230444444445
o795,Placebo,Female,20,26,15,55.88633793,2,10.886337930000003,45.0,24.191862066666676
o795,Placebo,Female,20,26,20,60.61005916,3,15.610059159999999,45.0,34.689020355555556
o795,Placebo,Female,20,26,25,65.74177723,4,20.741777229999997,45.0,46.092838288888885
o795,Placebo,Female,20,26,30,68.21706974,4,23.21706974,45.0,51.593488311111116
o795,Placebo,Female,20,26,35,69.08509415,4,24.085094150000003,45.0,53.52243144444445
o795,Placebo,Female,20,26,40,70.26647887,4,25.26647887,45.0,56.14773082222222
o795,Placebo,Female,20,26,45,73.05945435,4,28.059454349999996,45.0,62.35434299999999
o809,Infubinol,Male,3,25,0,45.0,0,0.0,45.0,0.0
o809,Infubinol,Male,3,25,5,46.87724316,0,1.877243159999999,45.0,4.171651466666664
o809,Infubinol,Male,3,25,10,48.6707318,0,3.6707317999999987,45.0,8.157181777777774
o809,Infubinol,Male,3,25,15,49.68344504,1,4.683445040000002,45.0,10.40765564444445
o809,Infubinol,Male,3,25,20,50.33655288,1,5.336552879999999,45.0,11.859006399999998
o809,Infubinol,Male,3,25,25,52.31817407,1,7.318174069999998,45.0,16.26260904444444
o809,Infubinol,Male,3,25,30,54.8326288,1,9.832628800000002,45.0,21.850286222222227
o809,Infubinol,Male,3,25,35,55.62942846,1,10.62942846,45.0,23.620952133333333
o813,Infubinol,Male,24,28,0,45.0,0,0.0,45.0,0.0
o813,Infubinol,Male,24,28,5,45.69933088,0,0.699330879999998,45.0,1.5540686222222178
o848,Stelasyn,Female,14,27,0,45.0,0,0.0,45.0,0.0
o926,Zoniferol,Male,15,29,0,45.0,0,0.0,45.0,0.0
o926,Zoniferol,Male,15,29,5,46.76116373,0,1.7611637299999998,45.0,3.9136971777777774
o926,Zoniferol,Male,15,29,10,47.56567364,1,2.56567364,45.0,5.7014969777777775
o926,Zoniferol,Male,15,29,15,48.25424839,1,3.2542483900000008,45.0,7.23166308888889
o926,Zoniferol,Male,15,29,20,51.82663825,2,6.826638250000002,45.0,15.170307222222226
o926,Zoniferol,Male,15,29,25,54.76333852,3,9.763338519999998,45.0,21.696307822222217
o926,Zoniferol,Male,15,29,30,56.91739838,3,11.917398380000002,45.0,26.483107511111115
o926,Zoniferol,Male,15,29,35,58.59399318,3,13.593993179999998,45.0,30.20887373333333
o926,Zoniferol,Male,15,29,40,59.90304448,3,14.903044479999998,45.0,33.11787662222222
o926,Zoniferol,Male,15,29,45,62.32796606,4,17.32796606,45.0,38.50659124444445
o973,Ketapril,Female,11,29,0,45.0,0,0.0,45.0,0.0
o973,Ketapril,Female,11,29,5,46.71787727,0,1.7178772700000025,45.0,3.8175050444444496
o973,Ketapril,Female,11,29,10,48.24579043,0,3.2457904299999996,45.0,7.212867622222221
o973,Ketapril,Female,11,29,15,49.87193582,0,4.871935819999997,45.0,10.826524044444438
o973,Ketapril,Female,11,29,20,51.9569931,1,6.956993099999998,45.0,15.459984666666662
o973,Ketapril,Female,11,29,25,53.17981471,1,8.179814710000002,45.0,18.177366022222227
o973,Ketapril,Female,11,29,30,57.76995952,1,12.76995952,45.0,28.377687822222224
o973,Ketapril,Female,11,29,35,60.24221931,1,15.242219310000003,45.0,33.871598466666676
o973,Ketapril,Female,11,29,40,64.48781246,2,19.48781246,45.0,43.30624991111111
p136,Zoniferol,Female,5,28,0,45.0,0,0.0,45.0,0.0
p136,Zoniferol,Female,5,28,5,49.27397096,0,4.27397096,45.0,9.497713244444444
p136,Zoniferol,Female,5,28,10,50.90789028,0,5.907890279999997,45.0,13.128645066666659
p136,Zoniferol,Female,5,28,15,51.99141616,1,6.99141616,45.0,15.536480355555554
p136,Zoniferol,Female,5,28,20,54.91379857,1,9.913798569999997,45.0,22.030663488888884
p136,Zoniferol,Female,5,28,25,56.28147652,1,11.281476519999998,45.0,25.069947822222215
p136,Zoniferol,Female,5,28,30,57.05280546,1,12.052805460000002,45.0,26.784012133333334
p136,Zoniferol,Female,5,28,35,57.63078195,1,12.63078195,45.0,28.06840433333333
p136,Zoniferol,Female,5,28,40,61.38024887,1,16.380248870000003,45.0,36.40055304444445
p136,Zoniferol,Female,5,28,45,63.48869678,2,18.488696779999998,45.0,41.08599284444444
p189,Ketapril,Male,8,28,0,45.0,0,0.0,45.0,0.0
p189,Ketapril,Male,8,28,5,49.04870704,1,4.0487070399999965,45.0,8.997126755555549
p189,Ketapril,Male,8,28,10,51.58216168,2,6.582161679999999,45.0,14.627025955555553
p189,Ketapril,Male,8,28,15,53.6755415,2,8.675541500000001,45.0,19.278981111111115
p189,Ketapril,Male,8,28,20,56.53020447,3,11.530204470000001,45.0,25.622676600000005
p189,Ketapril,Male,8,28,25,62.10895956,3,17.108959560000002,45.0,38.01991013333334
p189,Ketapril,Male,8,28,30,67.10453665,4,22.10453665,45.0,49.12119255555555
p189,Ketapril,Male,8,28,35,67.87377675,4,22.873776750000005,45.0,50.83061500000001
p189,Ketapril,Male,8,28,40,74.10609077,4,29.106090769999994,45.0,64.6802017111111
p189,Ketapril,Male,8,28,45,75.2949359,4,30.2949359,45.0,67.32207977777777
p310,Propriva,Male,6,26,0,45.0,0,0.0,45.0,0.0
p310,Propriva,Male,6,26,5,46.55853236,1,1.558532360000001,45.0,3.4634052444444468
p310,Propriva,Male,6,26,10,48.66560668,1,3.6656066800000033,45.0,8.14579262222223
p310,Propriva,Male,6,26,15,49.77074144,1,4.770741440000002,45.0,10.601647644444448
p310,Propriva,Male,6,26,20,54.20518054,1,9.20518054,45.0,20.455956755555558
p310,Propriva,Male,6,26,25,55.34183416,2,10.341834159999998,45.0,22.981853688888883
p387,Stelasyn,Male,3,30,0,45.0,0,0.0,45.0,0.0
p387,Stelasyn,Male,3,30,5,48.66763075,0,3.6676307500000007,45.0,8.150290555555557
p387,Stelasyn,Male,3,30,10,53.36296294,0,8.362962940000003,45.0,18.584362088888895
p387,Stelasyn,Male,3,30,15,55.25138033,0,10.251380330000003,45.0,22.780845177777785
p387,Stelasyn,Male,3,30,20,56.5876168,0,11.5876168,45.0,25.750259555555555
p387,Stelasyn,Male,3,30,25,58.09848946,0,13.098489460000003,45.0,29.107754355555564
p387,Stelasyn,Male,3,30,30,63.26924552,0,18.26924552,45.0,40.598323377777774
p387,Stelasyn,Male,3,30,35,66.4922038,1,21.4922038,45.0,47.760452888888885
p387,Stelasyn,Male,3,30,40,69.03887618,1,24.038876180000003,45.0,53.41972484444445
p438,Ceftamin,Female,11,26,0,45.0,0,0.0,45.0,0.0
p438,Ceftamin,Female,11,26,5,46.82793418,0,1.8279341799999997,45.0,4.062075955555555
p438,Ceftamin,Female,11,26,10,50.51749789,0,5.517497890000001,45.0,12.261106422222225
p438,Ceftamin,Female,11,26,15,52.19836818,0,7.198368180000003,45.0,15.99637373333334
p438,Ceftamin,Female,11,26,20,52.90529861,0,7.905298610000003,45.0,17.567330244444452
p438,Ceftamin,Female,11,26,25,54.51057493,0,9.510574929999997,45.0,21.134610955555548
p438,Ceftamin,Female,11,26,30,56.40642173,0,11.406421729999998,45.0,25.34760384444444
p438,Ceftamin,Female,11,26,35,57.53855546,1,12.538555459999998,45.0,27.86345657777777
p438,Ceftamin,Female,11,26,40,59.30528806,1,14.305288060000002,45.0,31.78952902222223
p438,Ceftamin,Female,11,26,45,61.43389223,1,16.433892229999998,45.0,36.5197605111111
p981,Stelasyn,Male,20,29,0,45.0,0,0.0,45.0,0.0
p981,Stelasyn,Male,20,29,5,47.00062717,0,2.0006271700000013,45.0,4.445838155555559
p981,Stelasyn,Male,20,29,10,47.54584585,0,2.545845849999999,45.0,5.657435222222221
p981,Stelasyn,Male,20,29,15,49.65770973,0,4.6577097300000005,45.0,10.350466066666668
p981,Stelasyn,Male,20,29,20,50.35806947,0,5.358069469999997,45.0,11.906821044444436
p981,Stelasyn,Male,20,29,25,52.5447048,1,7.544704799999998,45.0,16.766010666666663
p981,Stelasyn,Male,20,29,30,56.33910432,1,11.339104319999997,45.0,25.198009599999992
p981,Stelasyn,Male,20,29,35,59.13102297,1,14.131022969999997,45.0,31.402273266666658
q119,Ketapril,Male,17,30,0,45.0,0,0.0,45.0,0.0
q119,Ketapril,Male,17,30,5,47.86444,0,2.864440000000002,45.0,6.365422222222226
q119,Ketapril,Male,17,30,10,51.23660557,0,6.236605570000002,45.0,13.859123488888894
q132,Infubinol,Female,1,30,0,45.0,0,0.0,45.0,0.0
q132,Infubinol,Female,1,30,5,46.7163985,1,1.7163984999999968,45.0,3.814218888888882
q132,Infubinol,Female,1,30,10,47.95384377,2,2.953843769999999,45.0,6.564097266666664
q132,Infubinol,Female,1,30,15,49.15974862,3,4.159748620000002,45.0,9.243885822222227
q132,Infubinol,Female,1,30,20,51.90902494,4,6.909024940000002,45.0,15.35338875555556
q132,Infubinol,Female,1,30,25,52.7804893,4,7.780489299999999,45.0,17.28997622222222
q132,Infubinol,Female,1,30,30,54.65654872,4,9.656548720000004,45.0,21.458997155555565
q483,Ceftamin,Male,6,26,0,45.0,0,0.0,45.0,0.0
q483,Ceftamin,Male,6,26,5,46.77681624,1,1.7768162400000023,45.0,3.948480533333339
q483,Ceftamin,Male,6,26,10,47.8391005,1,2.8391005000000007,45.0,6.309112222222224
q483,Ceftamin,Male,6,26,15,48.4684826,1,3.4684826000000015,45.0,7.707739111111114
q483,Ceftamin,Male,6,26,20,50.2398558,1,5.239855800000001,45.0,11.644124000000001
q483,Ceftamin,Male,6,26,25,52.43006649,1,7.4300664900000015,45.0,16.51125886666667
q483,Ceftamin,Male,6,26,30,54.95222585,1,9.952225849999998,45.0,22.11605744444444
q483,Ceftamin,Male,6,26,35,59.25348433,1,14.25348433,45.0,31.67440962222222
q483,Ceftamin,Male,6,26,40,64.19234114,1,19.192341139999996,45.0,42.64964697777777
q511,Zoniferol,Female,2,28,0,45.0,0,0.0,45.0,0.0
q511,Zoniferol,Female,2,28,5,45.83265378,0,0.8326537800000011,45.0,1.8503417333333358
q511,Zoniferol,Female,2,28,10,50.31164687,0,5.311646869999997,45.0,11.803659711111104
q511,Zoniferol,Female,2,28,15,52.13308139,0,7.133081390000001,45.0,15.851291977777779
q511,Zoniferol,Female,2,28,20,52.67271205,0,7.672712050000001,45.0,17.050471222222225
q511,Zoniferol,Female,2,28,25,57.25758287,0,12.25758287,45.0,27.239073044444446
q511,Zoniferol,Female,2,28,30,59.3643535,1,14.3643535,45.0,31.920785555555554
q511,Zoniferol,Female,2,28,35,60.83866059,1,15.838660590000003,45.0,35.19702353333334
q511,Zoniferol,Female,2,28,40,63.19442807,2,18.19442807,45.0,40.432062377777775
q511,Zoniferol,Female,2,28,45,68.61106075,3,23.611060749999993,45.0,52.46902388888888
q582,Placebo,Male,5,30,0,45.0,0,0.0,45.0,0.0
q582,Placebo,Male,5,30,5,45.95539895,1,0.9553989500000029,45.0,2.123108777777784
q582,Placebo,Male,5,30,10,47.01357514,1,2.0135751400000004,45.0,4.474611422222223
q582,Placebo,Male,5,30,15,48.32264018,2,3.3226401800000005,45.0,7.383644844444445
q582,Placebo,Male,5,30,20,51.18597648,2,6.185976480000001,45.0,13.746614400000002
q582,Placebo,Male,5,30,25,51.96821056,2,6.968210560000003,45.0,15.484912355555561
q582,Placebo,Male,5,30,30,52.6488935,2,7.6488935,45.0,16.99754111111111
q582,Placebo,Male,5,30,35,53.71315792,2,8.71315792,45.0,19.362573155555555
q633,Zoniferol,Male,12,25,0,45.0,0,0.0,45.0,0.0
q633,Zoniferol,Male,12,25,5,47.18380215,0,2.183802149999998,45.0,4.852893666666662
q633,Zoniferol,Male,12,25,10,49.00186559,0,4.001865590000001,45.0,8.893034644444448
q633,Zoniferol,Male,12,25,15,50.5835573,1,5.5835573000000025,45.0,12.407905111111116
q633,Zoniferol,Male,12,25,20,53.28728681,1,8.287286809999998,45.0,18.416192911111107
q633,Zoniferol,Male,12,25,25,55.6831017,1,10.683101700000002,45.0,23.740226000000003
q633,Zoniferol,Male,12,25,30,58.05725257,1,13.057252570000003,45.0,29.016116822222227
q633,Zoniferol,Male,12,25,35,63.1256593,1,18.125659300000002,45.0,40.279242888888895
q633,Zoniferol,Male,12,25,40,68.49863876,2,23.498638760000006,45.0,52.21919724444446
q633,Zoniferol,Male,12,25,45,70.82779631,2,25.827796309999997,45.0,57.39510291111111
q787,Placebo,Male,17,27,0,45.0,0,0.0,45.0,0.0
q787,Placebo,Male,17,27,5,47.11661587,0,2.116615869999997,45.0,4.703590822222215
q787,Placebo,Male,17,27,10,48.59386234,1,3.593862340000001,45.0,7.986360755555558
q787,Placebo,Male,17,27,15,49.21773243,2,4.217732429999998,45.0,9.372738733333328
q787,Placebo,Male,17,27,20,50.22993419,2,5.229934190000002,45.0,11.622075977777781
q787,Placebo,Male,17,27,25,52.71318786,2,7.713187859999998,45.0,17.140417466666662
q787,Placebo,Male,17,27,30,55.03620625,2,10.03620625,45.0,22.302680555555554
q787,Placebo,Male,17,27,35,60.33385242,3,15.33385242,45.0,34.0752276
q787,Placebo,Male,17,27,40,62.0341267,3,17.0341267,45.0,37.85361488888889
q787,Placebo,Male,17,27,45,66.09647477,3,21.09647477,45.0,46.881055044444444
r107,Propriva,Female,2,28,0,45.0,0,0.0,45.0,0.0
r107,Propriva,Female,2,28,5,48.51342027,0,3.5134202699999975,45.0,7.8076005999999945
r107,Propriva,Female,2,28,10,49.18601052,0,4.1860105200000035,45.0,9.302245600000008
r107,Propriva,Female,2,28,15,53.09033546,0,8.090335459999999,45.0,17.978523244444442
r107,Propriva,Female,2,28,20,55.2638584,0,10.263858399999997,45.0,22.808574222222212
r107,Propriva,Female,2,28,25,57.70666715,1,12.706667150000001,45.0,28.23703811111111
r107,Propriva,Female,2,28,30,58.40647256,1,13.406472559999997,45.0,29.792161244444436
r157,Capomulin,Male,22,25,0,45.0,0,0.0,45.0,0.0
r157,Capomulin,Male,22,25,5,45.59706359,0,0.5970635899999976,45.0,1.3268079777777726
r157,Capomulin,Male,22,25,10,46.05960827,0,1.0596082699999982,45.0,2.3546850444444405
r157,Capomulin,Male,22,25,15,46.53920617,0,1.53920617,45.0,3.420458155555555
r604,Naftisol,Male,7,30,0,45.0,0,0.0,45.0,0.0
r604,Naftisol,Male,7,30,5,47.06774448,1,2.0677444800000018,45.0,4.594987733333338
r604,Naftisol,Male,7,30,10,48.78655957,1,3.7865595700000014,45.0,8.414576822222225
r604,Naftisol,Male,7,30,15,51.07452073,1,6.074520730000003,45.0,13.498934955555564
r604,Naftisol,Male,7,30,20,51.90275292,1,6.9027529199999975,45.0,15.339450933333328
r604,Naftisol,Male,7,30,25,52.93685812,1,7.936858119999997,45.0,17.63746248888888
r604,Naftisol,Male,7,30,30,54.68821536,2,9.688215360000001,45.0,21.529367466666667
r604,Naftisol,Male,7,30,35,59.21700015,2,14.217000149999997,45.0,31.593333666666663
r604,Naftisol,Male,7,30,40,60.18611531,2,15.186115309999998,45.0,33.746922911111106
r604,Naftisol,Male,7,30,45,62.67075904,3,17.67075904,45.0,39.268353422222226
r701,Naftisol,Male,21,25,0,45.0,0,0.0,45.0,0.0
r701,Naftisol,Male,21,25,5,46.88697137,0,1.8869713699999977,45.0,4.193269711111106
r701,Naftisol,Male,21,25,10,49.65459636,0,4.654596359999999,45.0,10.343547466666665
r701,Naftisol,Male,21,25,15,52.48480443,0,7.484804429999997,45.0,16.632898733333327
r701,Naftisol,Male,21,25,20,54.11413742,0,9.114137419999999,45.0,20.25363871111111
r701,Naftisol,Male,21,25,25,57.89848998,1,12.89848998,45.0,28.66331106666667
r701,Naftisol,Male,21,25,30,60.34181872,1,15.34181872,45.0,34.09293048888889
r701,Naftisol,Male,21,25,35,64.73001045,1,19.730010449999995,45.0,43.84446766666665
r701,Naftisol,Male,21,25,40,66.64072178,1,21.640721780000007,45.0,48.09049284444446
r701,Naftisol,Male,21,25,45,69.77854407,1,24.778544069999995,45.0,55.063431266666655
r850,Placebo,Male,5,30,0,45.0,0,0.0,45.0,0.0
r850,Placebo,Male,5,30,5,46.86291194,0,1.8629119399999965,45.0,4.139804311111103
r850,Placebo,Male,5,30,10,48.51509085,1,3.51509085,45.0,7.811313
r850,Placebo,Male,5,30,15,50.21860469,1,5.218604689999999,45.0,11.59689931111111
s121,Infubinol,Male,23,26,0,45.0,0,0.0,45.0,0.0
s121,Infubinol,Male,23,26,5,45.63566174,1,0.6356617400000033,45.0,1.412581644444452
s121,Infubinol,Male,23,26,10,49.04883479,1,4.048834790000001,45.0,8.997410644444447
s121,Infubinol,Male,23,26,15,50.82456031,2,5.8245603100000025,45.0,12.94346735555556
s121,Infubinol,Male,23,26,20,52.0050659,2,7.005065899999998,45.0,15.566813111111108
s121,Infubinol,Male,23,26,25,55.65068132,2,10.650681319999997,45.0,23.668180711111102
s141,Propriva,Male,8,25,0,45.0,0,0.0,45.0,0.0
s141,Propriva,Male,8,25,5,45.83113434,0,0.8311343399999984,45.0,1.8469651999999965
s141,Propriva,Male,8,25,10,47.23569156,0,2.2356915599999994,45.0,4.968203466666665
s141,Propriva,Male,8,25,15,49.23234538,1,4.232345379999998,45.0,9.40521195555555
s141,Propriva,Male,8,25,20,51.6216457,1,6.621645700000002,45.0,14.714768222222228
s141,Propriva,Male,8,25,25,53.80437038,1,8.804370380000002,45.0,19.565267511111113
s141,Propriva,Male,8,25,30,55.84141007,1,10.841410070000002,45.0,24.092022377777784
s152,Placebo,Female,4,30,0,45.0,0,0.0,45.0,0.0
s152,Placebo,Female,4,30,5,47.4590529,1,2.459052900000003,45.0,5.464562000000007
s152,Placebo,Female,4,30,10,52.1816442,2,7.181644200000001,45.0,15.959209333333336
s152,Placebo,Female,4,30,15,57.22498064,2,12.224980639999998,45.0,27.166623644444442
s152,Placebo,Female,4,30,20,62.35160945,2,17.351609449999998,45.0,38.559132111111104
s152,Placebo,Female,4,30,25,64.11914213,2,19.11914213,45.0,42.48698251111111
s166,Placebo,Male,19,27,0,45.0,0,0.0,45.0,0.0
s166,Placebo,Male,19,27,5,47.18678778,0,2.186787780000003,45.0,4.8595284000000065
s166,Placebo,Male,19,27,10,49.00012468,0,4.000124679999999,45.0,8.889165955555553
s187,Propriva,Male,22,25,0,45.0,0,0.0,45.0,0.0
s187,Propriva,Male,22,25,5,47.57671761,1,2.576717610000003,45.0,5.72603913333334
s187,Propriva,Male,22,25,10,48.14635121,1,3.146351209999999,45.0,6.991891577777776
s187,Propriva,Male,22,25,15,52.08163225,1,7.081632249999998,45.0,15.736960555555552
s187,Propriva,Male,22,25,20,53.74473406,1,8.744734059999999,45.0,19.432742355555554
s187,Propriva,Male,22,25,25,56.48521984,1,11.48521984,45.0,25.522710755555554
s187,Propriva,Male,22,25,30,60.00878263,2,15.008782629999999,45.0,33.35285028888889
s337,Zoniferol,Male,14,27,0,45.0,0,0.0,45.0,0.0
s337,Zoniferol,Male,14,27,5,46.84985157,0,1.8498515699999984,45.0,4.110781266666663
s337,Zoniferol,Male,14,27,10,47.8944415,0,2.8944414999999992,45.0,6.43209222222222
s337,Zoniferol,Male,14,27,15,48.57151582,0,3.571515820000002,45.0,7.9367018222222265
s337,Zoniferol,Male,14,27,20,49.20205408,1,4.2020540800000035,45.0,9.337897955555563
s337,Zoniferol,Male,14,27,25,50.9706889,2,5.970688899999999,45.0,13.268197555555552
s337,Zoniferol,Male,14,27,30,52.74771768,3,7.747717680000001,45.0,17.2171504
s337,Zoniferol,Male,14,27,35,54.81081251,3,9.810812509999998,45.0,21.801805577777774
s337,Zoniferol,Male,14,27,40,56.99481589,4,11.994815889999998,45.0,26.65514642222222
s337,Zoniferol,Male,14,27,45,62.10965102,4,17.10965102,45.0,38.02144671111111
s565,Stelasyn,Female,3,29,0,45.0,0,0.0,45.0,0.0
s565,Stelasyn,Female,3,29,5,48.24255218,0,3.242552179999997,45.0,7.205671511111104
s565,Stelasyn,Female,3,29,10,52.7775271,0,7.7775271,45.0,17.283393555555556
s565,Stelasyn,Female,3,29,15,54.32831664,1,9.328316639999997,45.0,20.729592533333328
s565,Stelasyn,Female,3,29,20,57.04618912,1,12.046189120000001,45.0,26.76930915555556
s565,Stelasyn,Female,3,29,25,58.55361079,1,13.55361079,45.0,30.11913508888889
s565,Stelasyn,Female,3,29,30,63.66896678,1,18.668966779999998,45.0,41.486592844444445
s565,Stelasyn,Female,3,29,35,64.77657909,2,19.77657909,45.0,43.947953533333326
s565,Stelasyn,Female,3,29,40,67.22100698,2,22.22100698,45.0,49.38001551111111
s565,Stelasyn,Female,3,29,45,72.58896447,2,27.588964469999993,45.0,61.30880993333332
s619,Stelasyn,Male,22,30,0,45.0,0,0.0,45.0,0.0
s619,Stelasyn,Male,22,30,5,46.60226878,0,1.6022687800000028,45.0,3.5605972888888955
t198,Propriva,Male,22,26,0,45.0,0,0.0,45.0,0.0
t198,Propriva,Male,22,26,5,47.46126052,0,2.4612605200000033,45.0,5.46946782222223
t198,Propriva,Male,22,26,10,49.00080978,1,4.000809779999997,45.0,8.890688399999993
t198,Propriva,Male,22,26,15,49.7811808,2,4.781180800000001,45.0,10.624846222222226
t198,Propriva,Male,22,26,20,51.49073998,3,6.490739980000001,45.0,14.423866622222222
t198,Propriva,Male,22,26,25,56.18466399,3,11.184663989999997,45.0,24.854808866666662
t198,Propriva,Male,22,26,30,56.92497431,3,11.924974310000003,45.0,26.49994291111112
t198,Propriva,Male,22,26,35,57.73594116,3,12.735941160000003,45.0,28.302091466666674
t198,Propriva,Male,22,26,40,59.12995997,4,14.129959970000002,45.0,31.39991104444445
t198,Propriva,Male,22,26,45,64.91136268,4,19.911362679999996,45.0,44.24747262222221
t451,Stelasyn,Male,8,29,0,45.0,0,0.0,45.0,0.0
t451,Stelasyn,Male,8,29,5,48.04713882,0,3.0471388200000007,45.0,6.7714196000000015
t451,Stelasyn,Male,8,29,10,48.95791906,0,3.957919060000002,45.0,8.795375688888893
t451,Stelasyn,Male,8,29,15,49.65278772,0,4.652787719999999,45.0,10.339528266666665
